epoch,acc,loss,time,model
5,0.9687,0.10027896740789541,3.345073699951172,softmax_relu
6,0.9648,0.1077792327204034,3.3383777141571045,softmax_relu
7,0.9694,0.09193818542431027,3.372281312942505,softmax_relu
8,0.9716,0.08812995786429377,3.3739209175109863,softmax_relu
9,0.9728,0.08546305966500424,3.3605713844299316,softmax_relu
10,0.9721,0.09245530395007386,3.3751587867736816,softmax_relu
0,0.9369,0.2108144095895862,3.3673980236053467,softmax_relu
1,0.9561,0.14865551231861224,3.3681881427764893,softmax_relu
2,0.9554,0.14507739192801924,3.3569395542144775,softmax_relu
3,0.9627,0.1141659280929966,3.351599931716919,softmax_relu
4,0.9661,0.10927831393551928,3.3562324047088623,softmax_relu
5,0.9675,0.10752537861332996,3.3652751445770264,softmax_relu
6,0.9685,0.09576144923670178,3.353269100189209,softmax_relu
7,0.9667,0.10514366448120031,3.3509838581085205,softmax_relu
8,0.9687,0.10459830392701393,3.35162353515625,softmax_relu
9,0.9729,0.09293803946991373,3.3663737773895264,softmax_relu
10,0.9713,0.09521151417080305,3.3762378692626953,softmax_relu
0,0.9384,0.20091854769375228,3.3533084392547607,softmax_relu
1,0.9523,0.153387954748753,3.332728862762451,softmax_relu
2,0.9621,0.12280883510257647,3.3534610271453857,softmax_relu
3,0.9661,0.10700697262567246,3.383965015411377,softmax_relu
4,0.9685,0.10309792812741853,3.356938362121582,softmax_relu
5,0.9691,0.09468222534576347,3.3674044609069824,softmax_relu
6,0.9642,0.11173792685494993,3.35502028465271,softmax_relu
7,0.9711,0.094766744758235,3.3667471408843994,softmax_relu
8,0.97,0.09673470977036762,3.3548812866210938,softmax_relu
9,0.9712,0.09419867056639822,3.3685953617095947,softmax_relu
10,0.9731,0.09337063646648422,3.3313450813293457,softmax_relu
0,0.9391,0.2009494020350421,3.3538711071014404,softmax_relu
1,0.9559,0.14286205607843094,3.3683693408966064,softmax_relu
2,0.9587,0.13240393752529286,3.3621346950531006,softmax_relu
3,0.9677,0.10707822388310664,3.3689658641815186,softmax_relu
4,0.9683,0.10356605832538524,3.3561649322509766,softmax_relu
5,0.9703,0.10010656940742493,3.3642611503601074,softmax_relu
6,0.9665,0.10108768163314541,3.365842342376709,softmax_relu
7,0.9726,0.08791444527007534,3.370059013366699,softmax_relu
8,0.9685,0.10439978982110822,3.3475685119628906,softmax_relu
9,0.9741,0.08678245501158116,3.371173858642578,softmax_relu
10,0.9722,0.09767320689078975,3.417377233505249,softmax_relu
